#RowID_	Lon_Calc	Lat_Calc	Z
700	-114.4168368	39.48416742	1735.105
701	-114.4526109	39.49206623	1739.153
702	-114.3921677	39.61175938	1739.056
703	-114.4885114	39.53511587	1737.925
704	-114.3586422	39.53033623	1737.921
705	-114.3791725	39.49990916	1738.845
706	-114.416464	39.48618639	1739.362
707	-114.4441201	39.48970249	1739.178
708	-114.4568831	39.61048933	1739.075
709	-114.3551959	39.55215727	1737.712
710	-114.3717157	39.59569545	1738.41
711	-114.4849998	39.58071865	1738.157
712	-114.478542	39.58780363	1738.152
713	-114.4252049	39.62017595	1739.573
714	-114.4532193	39.61267544	1739.187
715	-114.3733975	39.59389711	1738.165
716	-114.3582708	39.54270781	1737.569
717	-114.4706293	39.59742348	1738.425
718	-114.3575838	39.56669263	1737.73
719	-114.3515989	39.5603332	1738.061
720	-114.4434769	39.54560761	1735.105
721	-114.4304883	39.62005494	1739.59
722	-114.4036344	39.5068409	1735.104
723	-114.3965749	39.61657197	1739.489
724	-114.3624843	39.57665587	1737.75
725	-114.4811592	39.47839088	1735.105
726	-114.3920138	39.49092525	1739.289
727	-114.4352757	39.48304754	1739.851
728	-114.4152313	39.48542964	1739.469
729	-114.4894168	39.5573362	1737.732
730	-114.3568503	39.51161543	1735.105
731	-114.4663869	39.62250948	1735.104
732	-114.4892192	39.56554354	1737.861
733	-114.357089	39.5381645	1737.761
734	-114.4137018	39.46335499	1735.105
735	-114.3848112	39.49464247	1739.143
736	-114.4093707	39.62024529	1739.674
737	-114.4769665	39.51041342	1738.534
738	-114.381633	39.60734826	1738.997
739	-114.4349552	39.48645598	1739.4
740	-114.4513275	39.61587214	1739.506
741	-114.3799488	39.505256	1735.105
742	-114.3789197	39.60478668	1738.863
743	-114.4576714	39.49423774	1739.096
744	-114.4265126	39.48442316	1739.581
745	-114.4857343	39.52127686	1738.364
746	-114.4896965	39.54236127	1737.826
747	-114.3583429	39.52571762	1738.159
748	-114.4711141	39.50231423	1738.904
749	-114.4017772	39.48468097	1739.782
750	-114.423258	39.46351025	1735.105
751	-114.4220072	39.4824271	1739.838
752	-114.4479945	39.61958318	1739.871
753	-114.4893828	39.55927835	1737.752
754	-114.3808993	39.54810735	1735.105
755	-114.467307	39.50185	1738.743
756	-114.344213	39.60683852	1735.105
757	-114.4520456	39.48630976	1739.838
758	-114.475728	39.51009908	1738.482
759	-114.4921937	39.55029055	1737.932
760	-114.4727165	39.59523704	1738.358
761	-114.4053865	39.61812476	1739.468
762	-114.3724502	39.50722105	1738.516
763	-114.4348621	39.62316296	1740.06
764	-114.3936877	39.61272857	1739.116
765	-114.4148371	39.48049071	1740.137
766	-114.4073333	39.48448343	1739.694
767	-114.4114016	39.48215896	1739.943
768	-114.4172042	39.62212659	1739.844
769	-114.4894301	39.53570704	1737.976
770	-114.3918003	39.61249584	1739.154
771	-114.3942493	39.48313603	1740.199
772	-114.4889334	39.53701527	1737.898
773	-114.4792093	39.5910773	1738.431
774	-114.495766	39.56222998	1738.318
775	-114.4829846	39.52381371	1735.105
776	-114.4049342	39.48031223	1740.304
777	-114.4909692	39.57676245	1738.408
778	-114.5064517	39.58154718	1735.105
779	-114.3542368	39.53244539	1738.171
780	-114.3831909	39.61216674	1739.462
781	-114.3944949	39.48798873	1739.563
782	-114.453541	39.48445452	1740.131
783	-114.4882718	39.52204284	1738.508
784	-114.4006874	39.62347812	1740.284
785	-114.3723015	39.60529337	1739.271
786	-114.3538117	39.57942842	1738.532
787	-114.4893534	39.52397751	1738.482
788	-114.3564956	39.58186548	1738.458
789	-114.4387608	39.48184734	1740.073
790	-114.362002	39.58404909	1738.185
791	-114.4944159	39.54560999	1738.154
792	-114.4605115	39.60894796	1739.055
793	-114.3545139	39.56953482	1738.052
794	-114.4449421	39.61718416	1739.479
795	-114.4559611	39.49219014	1739.262
796	-114.4654802	39.49272263	1739.623
797	-114.3696469	39.6243869	1735.104
798	-114.4897752	39.57366493	1738.176
799	-114.4744046	39.47298185	1735.105
800	-114.3593846	39.58729081	1738.581
801	-114.3848651	39.61510076	1739.737
802	-114.4927605	39.54844963	1737.988
803	-114.4694661	39.49504254	1739.569
804	-114.4698143	39.61083387	1739.727
805	-114.4357872	39.62761624	1740.705
806	-114.4834459	39.61938828	1735.105
807	-114.4395586	39.62277297	1740.087
808	-114.4488722	39.4914722	1735.104
809	-114.4916357	39.53009459	1738.362
810	-114.3697088	39.60081212	1738.985
811	-114.4928132	39.55956423	1738.028
812	-114.471984	39.49880648	1739.306
813	-114.4748668	39.47984372	1735.104
814	-114.4831037	39.59454178	1738.968
815	-114.4787922	39.50845991	1738.813
816	-114.4837204	39.59201078	1738.81
817	-114.3920696	39.48222999	1735.105
818	-114.3512601	39.56930318	1738.306
819	-114.4125597	39.62267809	1739.959
820	-114.4536946	39.48812605	1739.666
821	-114.3692495	39.50211099	1739.179
822	-114.3765608	39.4950964	1739.49
823	-114.3490372	39.55759797	1738.24
824	-114.4841607	39.51656693	1738.555
825	-114.3826084	39.56594258	1735.104
826	-114.4083428	39.64242626	1735.105
827	-114.3483934	39.56311472	1738.38
828	-114.3786345	39.6073151	1735.105
829	-114.4253394	39.62831868	1740.708
830	-114.4583118	39.61827497	1740.069
831	-114.3556871	39.52980465	1738.166
832	-114.4194542	39.47726804	1740.568
833	-114.3472927	39.54114711	1738.483
834	-114.4966183	39.53898447	1738.469
835	-114.4605594	39.61513837	1739.774
836	-114.4607519	39.48965561	1739.764
837	-114.3894352	39.62183669	1740.414
838	-114.357684	39.58576515	1738.605
839	-114.395857	39.4863762	1739.724
840	-114.4829463	39.50439618	1739.457
841	-114.3695676	39.60782324	1739.7
842	-114.3723783	39.59025374	1735.104
843	-114.3856971	39.48672719	1740.051
844	-114.4314133	39.50997441	1735.105
845	-114.395549	39.62164632	1740.178
846	-114.4305056	39.47933988	1740.305
847	-114.4782132	39.59612059	1738.769
848	-114.4275909	39.62611414	1740.4
849	-114.4348648	39.4788792	1740.422
850	-114.4519794	39.48118898	1740.516
851	-114.4098134	39.48839036	1735.104
852	-114.4600423	39.48631603	1740.149
853	-114.4108597	39.62912958	1740.899
854	-114.4483312	39.62042699	1735.104
855	-114.4933035	39.51922466	1739.08
856	-114.4077524	39.47832869	1740.533
857	-114.4776614	39.60199842	1739.267
858	-114.3873575	39.51733294	1735.104
859	-114.4894624	39.51418492	1739.121
860	-114.4032561	39.62374252	1740.26
861	-114.4927132	39.56988154	1738.269
862	-114.4676449	39.61025872	1739.545
863	-114.4955085	39.56438644	1738.343
864	-114.4695552	39.49609994	1739.458
865	-114.3586874	39.50806618	1739.347
866	-114.3967376	39.49469803	1735.105
867	-114.4432073	39.4783228	1740.662
868	-114.4359313	39.62426386	1740.229
869	-114.354402	39.61035062	1735.104
870	-114.3474135	39.55135865	1738.353
871	-114.3534484	39.58307926	1738.766
872	-114.4792677	39.50103914	1739.529
873	-114.4610828	39.58329796	1735.104
874	-114.3992897	39.47928572	1740.581
875	-114.3635063	39.59818726	1739.145
876	-114.5000296	39.55002138	1738.602
877	-114.4252943	39.62811059	1740.678
878	-114.4344625	39.62860667	1740.83
879	-114.348902	39.57036588	1738.539
880	-114.3949308	39.50227173	1735.104
881	-114.346913	39.55946209	1738.444
882	-114.4610068	39.61967403	1740.366
883	-114.4147799	39.47505161	1740.923
884	-114.5056683	39.58228535	1735.105
885	-114.4428822	39.48132598	1740.233
886	-114.3899893	39.62162474	1740.365
887	-114.3591794	39.53524611	1735.105
888	-114.3501086	39.57417382	1738.584
889	-114.3847994	39.6169309	1739.966
890	-114.3967665	39.62345029	1740.387
891	-114.4968253	39.55781567	1738.343
892	-114.4616816	39.6161809	1739.953
893	-114.4561641	39.57639872	1735.105
894	-114.3464341	39.57450885	1738.913
895	-114.4667048	39.48851478	1740.189
896	-114.4278936	39.4751775	1740.889
897	-114.3879584	39.48316005	1740.423
898	-114.37947	39.48760281	1740.227
899	-114.4837919	39.50633528	1739.34
900	-114.3696444	39.49602714	1739.782
901	-114.4956934	39.56345079	1738.337
902	-114.4781166	39.55232149	1735.105
903	-114.4487756	39.62401804	1740.492
904	-114.4778902	39.60237708	1739.318
905	-114.473669	39.49323561	1740.013
906	-114.3584064	39.5127405	1738.987
907	-114.471061	39.61410516	1740.177
908	-114.4904225	39.51705329	1738.992
909	-114.4100305	39.61014178	1735.105
910	-114.3460576	39.54842239	1738.485
911	-114.4108815	39.63170765	1741.29
912	-114.4061165	39.62579803	1740.49
913	-114.4775939	39.49548653	1740.002
914	-114.4629865	39.63468736	1735.105
915	-114.415506	39.47426239	1741.036
916	-114.3726885	39.58584006	1735.104
917	-114.49988	39.5529247	1738.583
918	-114.4158303	39.50368353	1735.105
919	-114.4320037	39.47432334	1741.053
920	-114.3804554	39.46834366	1735.105
921	-114.493829	39.58762387	1739.268
922	-114.4077308	39.62999451	1741.076
923	-114.4669899	39.53159353	1735.105
924	-114.3543466	39.59429529	1739.485
925	-114.3449452	39.55620643	1738.583
926	-114.4386631	39.47742336	1740.694
927	-114.4968611	39.53458056	1738.623
928	-114.4384401	39.62678348	1740.629
929	-114.4189678	39.63091078	1741.098
930	-114.4958027	39.58007991	1738.973
931	-114.5028443	39.53887179	1739.03
932	-114.4695971	39.63109978	1735.105
933	-114.4022614	39.47623188	1740.947
934	-114.4706992	39.58131051	1735.105
935	-114.4448805	39.62650468	1740.733
936	-114.4613635	39.48177465	1740.809
937	-114.3467117	39.54136279	1738.53
938	-114.3922418	39.47949013	1740.769
939	-114.3953929	39.62747518	1740.999
940	-114.4292076	39.63038697	1741.039
941	-114.4544967	39.47624648	1741.312
942	-114.4153836	39.63284	1741.417
943	-114.3422268	39.56125923	1738.894
944	-114.3670671	39.60957393	1740.048
945	-114.4771157	39.61376007	1740.499
946	-114.4195954	39.46885555	1741.859
947	-114.4478266	39.51133804	1735.105
948	-114.4857223	39.60036567	1739.665
949	-114.3645941	39.49738771	1739.959
950	-114.4959864	39.58290186	1739.148
951	-114.346631	39.5844694	1739.421
952	-114.4633765	39.6226831	1740.877
953	-114.4233755	39.63258698	1741.35
954	-114.4692216	39.48896999	1740.266
955	-114.3570806	39.59925313	1739.701
956	-114.3480579	39.57742894	1738.907
957	-114.4048378	39.47383793	1741.251
958	-114.4500917	39.63062992	1741.494
959	-114.4944009	39.51919097	1739.174
960	-114.3790418	39.48555746	1740.509
961	-114.3835984	39.48603588	1740.23
962	-114.4433348	39.60509552	1735.105
963	-114.4969224	39.52142677	1739.249
964	-114.3985718	39.47545126	1741.157
965	-114.3535358	39.59193382	1739.363
966	-114.4686925	39.61676076	1740.371
967	-114.468865	39.61828463	1740.574
968	-114.3602462	39.54830162	1735.104
969	-114.4654895	39.48192195	1740.985
970	-114.4340182	39.63552758	1741.894
971	-114.3412624	39.55346066	1738.908
972	-114.3432317	39.56741529	1738.944
973	-114.3633307	39.59704789	1735.105
974	-114.4476667	39.47578249	1741.152
975	-114.3738534	39.48350976	1741.053
976	-114.3714846	39.48934182	1740.444
977	-114.4934176	39.5864606	1739.156
978	-114.4830927	39.49775053	1740.127
979	-114.4224894	39.63413798	1741.593
980	-114.4737707	39.54531266	1735.104
981	-114.4783192	39.6101778	1740.161
982	-114.4916814	39.50783462	1739.806
983	-114.4241528	39.47012818	1741.652
984	-114.3461522	39.58197136	1739.313
985	-114.4586362	39.62716371	1735.104
986	-114.3396999	39.55860722	1739.093
987	-114.4464651	39.6293986	1741.2
988	-114.4308294	39.47341683	1741.179
989	-114.4858002	39.50582033	1739.531
990	-114.3998813	39.4739587	1741.346
991	-114.5044563	39.54289062	1739.092
992	-114.3471218	39.5906509	1739.8
993	-114.4460404	39.47395589	1741.381
994	-114.407876	39.63238116	1741.438
995	-114.3878925	39.47590504	1741.449
996	-114.4404414	39.47325893	1741.352
997	-114.4113407	39.47152274	1741.5
998	-114.3682362	39.49254854	1740.261
999	-114.3797986	39.48433466	1740.631
1000	-114.5012822	39.54232167	1738.807
1001	-114.4408425	39.62877876	1740.969
1002	-114.4943247	39.60985392	1735.104
1003	-114.4597359	39.47940267	1741.066
1004	-114.5041811	39.55198668	1738.98
1005	-114.4511846	39.47543735	1741.314
1006	-114.3576661	39.5993564	1739.667
1007	-114.4185863	39.47058802	1741.586
1008	-114.4871889	39.50218356	1739.975
1009	-114.4096772	39.50049796	1735.105
1010	-114.485469	39.49831196	1740.238
1011	-114.4972439	39.51605081	1739.627
1012	-114.4760966	39.6270219	1735.104
1013	-114.3886047	39.55163687	1735.105
1014	-114.4682268	39.48685787	1740.476
1015	-114.4867912	39.60562127	1740.26
1016	-114.3599641	39.49675928	1735.104
1017	-114.383274	39.47989183	1741.072
1018	-114.4564914	39.6271785	1741.211
1019	-114.4404998	39.63311513	1741.623
1020	-114.49852	39.58400629	1739.433
1021	-114.3780712	39.57993453	1735.104
1022	-114.4816023	39.49447615	1740.38
1023	-114.4449513	39.46652592	1735.104
1024	-114.493231	39.58807557	1739.25
1025	-114.4588302	39.62680198	1741.251
1026	-114.4566135	39.50963459	1735.105
1027	-114.4932802	39.59302959	1739.621
1028	-114.4399812	39.47318295	1741.354
1029	-114.453033	39.61801286	1735.105
1030	-114.4662678	39.57151568	1735.104
1031	-114.4766216	39.49346868	1740.167
1032	-114.4023635	39.51946183	1735.105
1033	-114.3437492	39.58082177	1739.463
1034	-114.3406336	39.55642517	1738.983
1035	-114.3393061	39.54935497	1739.101
1036	-114.4334405	39.63332646	1741.536
1037	-114.474669	39.48620496	1740.926
1038	-114.4565475	39.47770212	1741.178
1039	-114.4958648	39.51339076	1739.702
1040	-114.3558175	39.60021656	1739.886
1041	-114.4264027	39.63515276	1741.765
1042	-114.3510465	39.59832307	1740.094
1043	-114.445032	39.47077646	1741.846
1044	-114.3482304	39.5886601	1739.56
1045	-114.4027034	39.47215682	1741.554
1046	-114.4311048	39.46785141	1742.063
1047	-114.44805	39.63160508	1741.579
1048	-114.4368682	39.64260169	1735.105
1049	-114.4766733	39.6126099	1740.334
1050	-114.4327156	39.6375718	1742.212
1051	-114.4631635	39.62647623	1741.399
1052	-114.3392174	39.55912025	1739.146
1053	-114.3813774	39.48021674	1741.114
1054	-114.3636682	39.61221299	1740.572
1055	-114.5066813	39.54731173	1739.244
1056	-114.3681204	39.61734308	1740.902
1057	-114.4068085	39.47059077	1741.717
1058	-114.4226083	39.46697259	1742.163
1059	-114.4125322	39.63671383	1742.064
1060	-114.4646775	39.62473045	1741.223
1061	-114.3410249	39.57265871	1739.329
1062	-114.4674839	39.48249005	1741.01
1063	-114.4983533	39.51551043	1739.762
1064	-114.4579263	39.47610137	1741.468
1065	-114.4011776	39.63610033	1742.167
1066	-114.4798872	39.61558096	1740.899
1067	-114.5003055	39.52231996	1739.494
1068	-114.3941852	39.47362568	1741.564
1069	-114.494562	39.51101029	1739.778
1070	-114.334987	39.59197043	1735.105
1071	-114.4732118	39.48396683	1741.13
1072	-114.486523	39.6072581	1740.412
1073	-114.4852121	39.61288026	1740.945
1074	-114.4866698	39.49549267	1740.629
1075	-114.4543617	39.6279089	1741.236
1076	-114.4130698	39.46899061	1741.883
1077	-114.4272985	39.47000098	1741.685
1078	-114.5072648	39.54728522	1739.302
1079	-114.3467509	39.59276681	1739.994
1080	-114.5066517	39.5435451	1739.292
1081	-114.4873692	39.60610103	1740.353
1082	-114.4349015	39.60608758	1735.105
1083	-114.4748032	39.61847531	1740.938
1084	-114.4469753	39.64057518	1735.105
1085	-114.4468011	39.47041471	1741.952
1086	-114.4415383	39.46832217	1742.155
1087	-114.4651272	39.47910802	1741.359
1088	-114.3374433	39.5502031	1739.277
1089	-114.3725651	39.4851419	1740.911
1090	-114.4851725	39.49804791	1740.244
1091	-114.3617038	39.61233119	1740.72
1092	-114.5035304	39.54001848	1739.065
1093	-114.4808567	39.48746768	1741.163
1094	-114.354838	39.60417062	1740.344
1095	-114.4245711	39.63971076	1742.51
1096	-114.4716864	39.55684477	1735.105
1097	-114.4193365	39.63815498	1742.251
1098	-114.4007384	39.47149618	1741.704
1099	-114.3995958	39.63073642	1735.104
1100	-114.4112458	39.63702744	1742.13
1101	-114.4844216	39.49335605	1740.705
1102	-114.4065922	39.60607632	1735.104
1103	-114.3417384	39.57132363	1739.212
1104	-114.4185641	39.46676669	1742.206
1105	-114.3871559	39.47437492	1741.709
1106	-114.500377	39.58822548	1739.876
1107	-114.4767113	39.57060598	1735.104
1108	-114.3440289	39.58293451	1739.558
1109	-114.4215494	39.49874365	1735.104
1110	-114.4746422	39.48715971	1740.802
1111	-114.3543932	39.60498096	1735.105
1112	-114.4826881	39.55512531	1735.105
1113	-114.4556781	39.63275693	1742.019
1114	-114.3401369	39.57829955	1739.666
1115	-114.4699551	39.62415467	1741.417
1116	-114.454787	39.47414512	1741.637
1117	-114.4988868	39.51240093	1740.041
1118	-114.497703	39.59234467	1739.942
1119	-114.4250897	39.63823293	1742.263
1120	-114.4943548	39.59473221	1739.847
1121	-114.3695695	39.61329816	1735.105
1122	-114.436892	39.4665803	1742.35
1123	-114.4502496	39.63592792	1742.33
1124	-114.3293711	39.58259089	1735.104
1125	-114.3790345	39.47655626	1741.753
1126	-114.3635507	39.48409965	1735.105
1127	-114.4725143	39.6214971	1741.198
1128	-114.5020928	39.58505942	1739.822
1129	-114.3749122	39.48017288	1741.45
1130	-114.4352788	39.63774535	1742.275
1131	-114.4117506	39.46494023	1742.568
1132	-114.4934601	39.50514965	1740.188
1133	-114.4374336	39.62029625	1735.105
1134	-114.4004638	39.46936912	1742.049
1135	-114.347242	39.59191318	1739.884
1136	-114.4273986	39.46588907	1742.358
1137	-114.433667	39.46581518	1742.43
1138	-114.3714462	39.48089453	1741.548
1139	-114.4628666	39.57798745	1735.105
1140	-114.3355123	39.55767044	1739.493
1141	-114.4667298	39.47766613	1741.646
1142	-114.5068645	39.54130754	1739.356
1143	-114.4452274	39.46776678	1742.335
1144	-114.3962062	39.48779277	1735.105
1145	-114.4227647	39.46529128	1742.444
1146	-114.3657896	39.61823796	1741.164
1147	-114.3963172	39.46866043	1742.278
1148	-114.4030918	39.64180514	1735.105
1149	-114.4199646	39.62471035	1735.105
1150	-114.3419148	39.58056562	1739.618
1151	-114.3361946	39.56321824	1739.512
1152	-114.4048527	39.63731111	1742.283
1153	-114.3852464	39.50833644	1735.104
1154	-114.3380965	39.57221597	1739.592
1155	-114.4301844	39.63850069	1742.34
1156	-114.4841001	39.49185004	1740.856
1157	-114.4090282	39.46703771	1742.254
1158	-114.4301383	39.46395242	1742.707
1159	-114.3950871	39.59672174	1735.105
1160	-114.3542337	39.6050659	1740.483
1161	-114.3406639	39.57806128	1739.604
1162	-114.4421872	39.63662097	1742.221
1163	-114.5008919	39.58967949	1740.026
1164	-114.4794434	39.48539241	1741.333
1165	-114.4694085	39.6250921	1741.518
1166	-114.4607141	39.47626524	1741.562
1167	-114.4281067	39.58551242	1735.105
1168	-114.4277792	39.63987936	1742.554
1169	-114.4462369	39.60015106	1735.105
1170	-114.4936481	39.50528678	1740.192
1171	-114.4484894	39.49440115	1735.105
1172	-114.4885784	39.6086654	1740.719
1173	-114.4454463	39.63512215	1742.059
1174	-114.3723666	39.54058698	1735.105
1175	-114.4586283	39.47286039	1741.986
1176	-114.4473474	39.59414465	1735.105
1177	-114.38555	39.50909901	1735.104
1178	-114.4577664	39.63218683	1742.013
1179	-114.47678	39.6212519	1741.423
1180	-114.3710605	39.54936581	1735.104
1181	-114.483785	39.61148343	1740.68
1182	-114.3484844	39.60023932	1740.483
1183	-114.3699762	39.62443813	1741.73
1184	-114.4908521	39.60515747	1740.524
1185	-114.3399485	39.58463704	1740.041
1186	-114.4526519	39.63359443	1742.038
1187	-114.4985179	39.53775481	1735.105
1188	-114.3442041	39.59258952	1740.206
1189	-114.434957	39.63778868	1742.277
1190	-114.4025739	39.46568147	1742.604
1191	-114.4182476	39.64013388	1742.589
1192	-114.5022927	39.58653046	1739.936
1193	-114.3620952	39.51940457	1735.105
1194	-114.3647485	39.51948412	1735.104
1195	-114.3713639	39.52293051	1735.105
1196	-114.4240501	39.53271439	1735.104
1197	-114.4715691	39.50690238	1735.105
1198	-114.4612362	39.51858555	1735.104
1199	-114.3692751	39.49750311	1735.105
1200	-114.3459753	39.54161974	1735.104
1201	-114.501362	39.58420638	1735.105
1202	-114.3663863	39.52015702	1735.104
1203	-114.3570888	39.53013323	1735.104
1204	-114.353998	39.53546349	1735.105
1205	-114.3631121	39.52900858	1735.104
1206	-114.3392208	39.55790807	1735.105
1207	-114.3506321	39.5352121	1735.105
1208	-114.348036	39.54357315	1735.105
1209	-114.3444604	39.54513788	1735.105
1210	-114.354638	39.52752765	1735.104
1211	-114.3644389	39.5050114	1735.105
1212	-114.3544109	39.52846018	1735.104
1213	-114.5037541	39.5808282	1735.104
1214	-114.3330998	39.57455806	1735.105
1215	-114.3314266	39.5505301	1735.105
1216	-114.3882389	39.5417123	1735.104
1217	-114.3297305	39.55209776	1735.105
1218	-114.4982057	39.59954715	1735.105
1219	-114.3668095	39.5100364	1735.105
1220	-114.3849211	39.5403309	1735.105
1221	-114.3863151	39.54201525	1735.105
1222	-114.4065418	39.53847878	1735.105
1223	-114.3496719	39.54159833	1735.105
1224	-114.3600893	39.52372902	1735.105
1225	-114.359093	39.51213431	1735.105
1226	-114.3594792	39.51901147	1735.104
1227	-114.3460123	39.54445199	1735.104
1228	-114.4975946	39.60775949	1735.105
1229	-114.4916885	39.61370231	1735.104
1230	-114.4944998	39.60802094	1735.105
1231	-114.4917947	39.6045379	1735.104
1232	-114.3321617	39.58848229	1735.105
1233	-114.3617137	39.52619831	1735.104
1234	-114.499029	39.59379788	1735.105
1235	-114.3682118	39.53987944	1735.104
1236	-114.5030492	39.58864829	1735.104
1237	-114.3661465	39.51088997	1735.105
1238	-114.5056626	39.51470872	1735.105
1239	-114.353303	39.52884298	1735.105
1240	-114.5006515	39.58254848	1735.105
1241	-114.5116448	39.54634964	1735.104
1242	-114.5012011	39.59644827	1735.105
1243	-114.3542411	39.52825213	1735.105
1244	-114.3583213	39.51200754	1735.105
1245	-114.400212	39.63657071	1735.104
1246	-114.3990601	39.56013659	1735.105
1247	-114.3250789	39.55329535	1735.105
1248	-114.5148342	39.54709701	1735.105
1249	-114.5065704	39.54778969	1735.105
1250	-114.5135988	39.54458426	1735.105
1251	-114.4992023	39.57920637	1735.105
1252	-114.5027536	39.58507298	1735.105
1253	-114.5041692	39.58062745	1735.104
1254	-114.3540333	39.61210584	1735.104
1255	-114.3649539	39.52745135	1735.105
1256	-114.4063432	39.56244217	1735.105
1257	-114.3975988	39.55076852	1735.104
1258	-114.5069937	39.54948447	1735.105
1259	-114.3711549	39.62142723	1735.105
1260	-114.3575517	39.52196494	1735.105
1261	-114.3988431	39.55352812	1735.105
1262	-114.3279018	39.56712871	1735.104
1263	-114.5149229	39.54856319	1735.104
1264	-114.373672	39.5217315	1735.105
1265	-114.3641197	39.61734191	1735.105
1266	-114.5020426	39.5119346	1735.105
1267	-114.3829516	39.55841782	1735.105
1268	-114.5039391	39.58041354	1735.104
1269	-114.3473937	39.61003044	1735.105
1270	-114.4114682	39.56122645	1735.105
1271	-114.507217	39.54125435	1735.105
1272	-114.4919902	39.52970527	1735.105
1273	-114.3830649	39.46742105	1735.104
1274	-114.4001328	39.64207237	1735.105
1275	-114.3608616	39.50823134	1735.105
1276	-114.367014	39.4875288	1735.104
1277	-114.3378848	39.59882558	1735.105
1278	-114.3315443	39.55116998	1735.105
1279	-114.3578216	39.5024797	1735.105
1280	-114.3650396	39.4842432	1735.104
1281	-114.3606174	39.49604325	1735.105
1282	-114.3667074	39.62237543	1735.104
1283	-114.3948518	39.56722044	1735.105
1284	-114.3589894	39.50243173	1735.105
1285	-114.3659545	39.6147768	1735.105
1286	-114.3889876	39.55186235	1735.105
1287	-114.3967102	39.63850767	1735.105
1288	-114.4018627	39.5652481	1735.105
1289	-114.3453638	39.54425743	1735.105
1290	-114.3673892	39.50185207	1735.105
1291	-114.3870855	39.46490552	1735.104
1292	-114.3260664	39.56863578	1735.104
1293	-114.5091902	39.54796669	1735.105
1294	-114.3993624	39.6418897	1735.105
1295	-114.4658869	39.63247425	1735.105
1296	-114.4980347	39.59925973	1735.105
1297	-114.34522	39.60487134	1735.104
1298	-114.3710592	39.62151412	1735.105
1299	-114.3898281	39.55428306	1735.105
1300	-114.5003526	39.55600171	1735.104
1301	-114.3845716	39.46675014	1735.104
1302	-114.4139464	39.5596225	1735.104
1303	-114.3656198	39.48349404	1735.105
1304	-114.3955354	39.55359452	1735.105
1305	-114.5009277	39.59897283	1735.105
1306	-114.3625897	39.61876755	1735.105
1307	-114.4003606	39.6413974	1735.105
1308	-114.4070716	39.56165133	1735.104
1309	-114.3949932	39.54845347	1735.105
1310	-114.3268552	39.55398435	1735.104
1311	-114.4944998	39.61143153	1735.104
1312	-114.482303	39.48517761	1735.105
1313	-114.4972762	39.57291134	1735.105
1314	-114.4945309	39.56849506	1735.105
1315	-114.5086453	39.54456197	1735.105
1316	-114.3756598	39.54940704	1735.105
1317	-114.3788619	39.5334324	1735.105
1318	-114.3705702	39.62165799	1735.104
1319	-114.387418	39.55140262	1735.105
1320	-114.4427431	39.46342044	1735.105
1321	-114.4060442	39.46595901	1735.105
1322	-114.3985082	39.63972016	1735.104
1323	-114.3585564	39.50231198	1735.104
1324	-114.4682628	39.53632064	1735.104
1325	-114.3579272	39.51212539	1735.105
1326	-114.4176808	39.56993714	1735.105
1327	-114.4246797	39.54781468	1735.105
1328	-114.4910335	39.61369523	1735.105
1329	-114.3689468	39.53827127	1735.104
1330	-114.3886062	39.55099637	1735.104
1331	-114.4214192	39.56028635	1735.104
1332	-114.3433336	39.60511051	1735.105
1333	-114.3942324	39.55404202	1735.105
1334	-114.4988526	39.52245606	1735.104
1335	-114.397522	39.6374587	1735.105
1336	-114.3582116	39.5207507	1735.104
1337	-114.3512935	39.53544749	1735.104
1338	-114.3809236	39.54195027	1735.104
1339	-114.3998195	39.64201902	1735.104
1340	-114.4399134	39.64170512	1735.104
1341	-114.4960872	39.55882808	1735.105
1342	-114.5078549	39.51515511	1735.105
1343	-114.3241089	39.55649144	1735.105
1344	-114.3625997	39.49534726	1735.104
1345	-114.3820421	39.6115238	1735.105
1346	-114.3405924	39.5999204	1735.105
1347	-114.3512569	39.53491132	1735.105
1348	-114.3495014	39.60825638	1735.104
1349	-114.4942008	39.55808367	1735.104
1350	-114.3568854	39.51196897	1735.104
1351	-114.3289019	39.54958253	1735.104
1352	-114.403688	39.55184832	1735.104
1353	-114.418319	39.55268269	1735.104
1354	-114.433501	39.56017488	1735.105
1355	-114.4717835	39.47215013	1735.105
1356	-114.363226	39.61856052	1735.105
1357	-114.3578196	39.50201141	1735.105
1358	-114.4089652	39.64347115	1735.105
1359	-114.5018821	39.59939594	1735.105
1360	-114.3678675	39.54432195	1735.104
1361	-114.4155294	39.56300766	1735.105
1362	-114.5048196	39.53921489	1735.104
1363	-114.5054852	39.58181764	1735.104
1364	-114.4408643	39.56060149	1735.105
1365	-114.3985055	39.52003484	1735.104
1366	-114.3974017	39.57746386	1735.105
1367	-114.407019	39.56957563	1735.104
1368	-114.4768094	39.47742172	1735.104
1369	-114.4639157	39.46781028	1735.105
1370	-114.399002	39.52438972	1735.104
1371	-114.4929534	39.56845946	1735.104
1372	-114.3571133	39.50255458	1735.105
1373	-114.4781568	39.62526193	1735.105
1374	-114.4251662	39.51620952	1735.105
1375	-114.4941028	39.4978758	1735.105
1376	-114.3880044	39.46635471	1735.104
1377	-114.3720913	39.61836907	1735.105
1378	-114.4188118	39.57882392	1735.104
1379	-114.3707684	39.62304829	1735.105
1380	-114.3781682	39.55951429	1735.104
1381	-114.4955031	39.56369769	1735.105
1382	-114.4819518	39.48149644	1735.105
