-2037646.7532763304,-4478778.565558542,4047337.0594672156
-2038198.2436458822,-4484725.975767213,4040513.787475328
-2035718.2663745503,-4483970.820087004,4042587.6250120304
-2041842.2448050561,-4481246.873347982,4042520.03958847
-2034237.935935355,-4488675.199118198,4038139.551103808
-2037082.7045299825,-4488880.805843636,4036487.7170201708
-2033455.3659261174,-4484138.14569728,4043534.427112059
-2033821.24944413,-4489703.496293893,4037212.422220337
-2041000.694685301,-4487801.736118814,4035713.5392827494
-2035798.1332817432,-4490996.252296767,4034793.7575868955
-2037584.0766954953,-4484664.857136957,4040888.844391012
-2036024.3225504046,-4486633.688542129,4039498.6314085694
-2037679.5011053442,-4486212.081107045,4039134.723221507
-2032441.9662132456,-4484393.620229683,4043759.088927764
-2038289.6634632887,-4483219.690671881,4042128.0740473494
-2038665.0314117568,-4481776.133979969,4043529.9082560027
-2037041.543910687,-4488208.5990217235,4037250.764514168
-2031005.9052786888,-4488156.635938031,4040327.4611860206
-2040100.698069237,-4489345.837152878,4034459.4822456404
-2040576.799268331,-4479076.195354059,4045543.17503422
-2037172.0032197975,-4481205.296510476,4044905.548443086
-2032609.4275150434,-4488021.133159138,4039675.9353123694
-2037632.5587489337,-4487713.833010582,4037500.825942947
-2036447.715985823,-4482621.564697545,4043708.8669752604
-2028911.3403744898,-4487513.398587316,4042082.0982075967
-2037076.1663087064,-4491536.316450119,4033555.696615949
-2034760.838778834,-4490524.101295124,4035835.3570695883
-2031468.482326866,-4487340.097124302,4040997.2971589128
-2030887.5866298587,-4485684.672361349,4043112.405391693
-2037540.1398137233,-4481617.740606652,4044267.4195779567
-2038325.750743959,-4487051.473894674,4037884.488279665
-2038887.377556204,-4482784.588636142,4042307.9680658067
-2034947.1058142986,-4482658.413374152,4044418.6159275533
-2033477.5806324354,-4480102.360046741,4047964.495090677
-2041503.4945023821,-4485031.346041132,4038519.123252231
-2042218.6252434626,-4481978.99184875,4041524.857212261
-2035647.5869773177,-4490164.0139834285,4035789.135667405
-2040972.465208371,-4487272.053702873,4036312.7176495297
-2040006.2611338785,-4485918.002692203,4038292.4442341905
-2033467.4298862177,-4487977.059957512,4039295.639157331
-2033832.3182609465,-4483501.696093887,4044047.107028268
-2038262.9882138786,-4486918.031682236,4038063.245831332
-2041589.0613681704,-4481700.072018401,4042147.993086344
-2040028.7470092804,-4483233.443754638,4041241.3695209846
-2036491.949413696,-4489158.170817228,4036477.417427674
-2040346.116136953,-4482373.311772392,4042029.8716363907
-2037996.2211689234,-4488000.0410672035,4037002.471749024
-2033985.4197134287,-4484449.647639033,4042926.427041942
-2037331.6190406159,-4483391.716677973,4042418.2977706934
-2035489.9458824142,-4483947.672135094,4042727.325061818
-2030825.1302914256,-4488311.811184115,4040246.496615207
-2037492.8343568838,-4481100.21583684,4044860.668527394
-2042501.1584425303,-4482039.219372287,4041316.68627456
-2041493.7116490607,-4489753.948468555,4033308.2825306337
-2041399.2962038338,-4485207.526807635,4038377.0857146885
-2034919.3285986714,-4478940.214170728,4048522.2291342244
-2038234.5725017278,-4483361.860420758,4041999.034945793
-2033712.1834345069,-4482248.368920836,4045486.892948157
-2034146.8126436085,-4487855.838557238,4039089.6337308986
-2035462.973249841,-4481985.487159582,4044901.5281650713
-2028915.2594660965,-4484981.410855009,4044870.5907114567
-2036057.120847224,-4483955.226275985,4042435.294326643
-2030756.8474210373,-4486286.588047228,4042514.212347334
-2036304.4850512382,-4478568.500899267,4048238.88132234
-2032728.8284134602,-4487489.05336389,4040203.3651714395
-2034232.58320977,-4487114.926620692,4039864.3067742437
-2042447.3805078065,-4485903.74801681,4037082.3424121654
-2033279.8083717322,-4484272.67428982,4043473.9269761634
-2039744.5346038493,-4486281.558213087,4038022.5897999387
-2033978.0820058414,-4481937.367053506,4045696.363676725
-2033574.8165474078,-4486702.57976292,4040648.0840287255
-2036389.2820518545,-4481762.818836113,4044683.4743597987
-2041842.1465708478,-4481897.013598081,4041804.098160664
-2038445.3343761377,-4480825.170782036,4044686.627650902
-2031731.0285007134,-4483647.635542055,4044935.4573216084
-2037023.725527883,-4486579.172492071,4039058.2726525646
-2039891.0544534437,-4488946.563710535,4035006.0391430412
-2036082.8721244528,-4487624.639615142,4038375.76694205
-2039440.0078000757,-4482758.854241447,4042059.396406814
-2041046.870413065,-4481522.671873296,4042615.3152595735
-2040593.4114395222,-4487975.811129717,4035725.83420157
-2040423.6291194572,-4479222.006189771,4045459.5548668057
-2030802.0360607621,-4487378.150845707,4041288.0479146154
-2035250.6827773242,-4487425.878118008,4039011.789520568
-2032256.7269905498,-4482014.371613633,4046470.809370537
-2036634.098537974,-4486393.745455852,4039458.009549681
-2038563.64130291,-4483790.304620285,4041362.074570091
-2038072.1883546293,-4487358.821341263,4037672.3544720295
-2038449.8324721018,-4488249.121375278,4036499.890577668
-2041248.2049728143,-4486783.93156952,4036713.1897700466
-2039540.6163406705,-4483011.854530198,4041730.244429122
-2035575.6250933334,-4481367.223309939,4045525.609916966
-2036289.5333918233,-4486344.8428326715,4039684.5000576004
-2040312.5156242952,-4483314.8776668785,4041009.3279708335
-2039511.2192754627,-4487660.059736323,4036617.893450963
-2033822.0746992896,-4483675.499859101,4043860.815317988
-2032295.7013729853,-4487129.536637891,4040816.384389596
-2033342.8050772678,-4485595.619325135,4041984.624457207
-2036085.9756433594,-4490281.415209041,4035439.7074831445
-2038124.592309833,-4478391.722686981,4047523.263936999
-2035430.464369182,-4486072.136244877,4040415.300473293
-2037743.0459349814,-4480642.275586353,4045239.3572597695
-2039351.8973269633,-4488779.516280274,4035461.3167169965
-2029491.3479328747,-4483817.6996908905,4045864.923888681
-2038517.8006541023,-4484980.80767423,4040072.669202896
-2035462.9217570035,-4483925.194519911,4042765.6041131113
-2043101.7714447028,-4483549.072503677,4039351.0603759065
-2040224.1209782935,-4479398.733844517,4045365.131087374
-2037636.6152984262,-4485487.136501644,4039955.862692183
-2039347.5817783189,-4486532.163829449,4037945.1727164597
-2034243.3256814003,-4480709.699446717,4046914.470434685
-2038203.275442518,-4490051.614511426,4034631.9224548764
-2039381.8278410425,-4490366.540617033,4033692.108187756
-2030789.1883198603,-4484657.834539703,4044292.8122465797
-2038213.0287369345,-4485763.085225111,4039362.658194995
-2035816.394999525,-4488152.926954699,4037926.0253524976
-2040369.1370403685,-4481973.29425944,4042458.9134543515
-2035383.635276484,-4490400.773713755,4035659.711314329
-2038458.402395591,-4483140.926616876,4042130.3251124355
-2043568.7953601389,-4482153.8072466785,4040654.2789773075
-2034783.4164538174,-4489176.896084108,4037312.509597733
-2042022.9459006845,-4483275.6403066935,4040194.3072645846
-2032018.360428417,-4482904.792752484,4045609.8656321564
-2042310.2938545074,-4486586.267289025,4036397.7931784857
-2034444.3948968663,-4489457.224655093,4037172.5874215923
-2032542.5586950148,-4484716.92585175,4043352.6981977737
-2033552.9810787414,-4485659.205519102,4041809.4995710384
-2037983.9933286358,-4481967.697313863,4043660.0077890907
-2037033.267053251,-4486802.444397872,4038807.1285817097
-2038819.0065598073,-4478633.862645611,4046909.6966689304
-2032830.8283360952,-4486771.461500003,4040943.958740615
-2035562.277840753,-4483318.726430325,4043383.9672368993
-2034724.7760938238,-4487346.056648692,4039363.0591107155
-2030470.9805982986,-4487347.209909188,4041487.402258581
-2034055.4183922082,-4480703.970841301,4047014.5873986287
-2038790.6231630968,-4483203.70373442,4041894.7252035276
-2039892.4070882534,-4489346.882360413,4034562.9416761217
-2029552.406548803,-4486881.606916376,4042459.0732241767
-2035012.4970904249,-4484246.071982928,4042637.317017241
-2034598.969044512,-4484290.204386983,4042795.438602508
-2034907.7165243668,-4484909.957482063,4041958.1182433735
-2034646.6869324627,-4484421.18980071,4042627.261319224
-2038372.7867455077,-4485199.652399305,4039904.0190248257
-2038875.8085834058,-4479291.643459645,4046158.067254835
-2041403.1079993641,-4484489.000137934,4039167.7188019496
-2034197.9106230172,-4489969.481685668,4036730.0696366313
-2038165.8625910748,-4486792.8578890385,4038250.0924437405
-2031495.491914081,-4484043.722076541,4044616.8270219476
-2041791.1773851062,-4488378.249981866,4034679.3844506
-2035890.5691349464,-4484104.648197219,4042353.9804564915
-2039393.6638279762,-4480293.1720053265,4044797.159393118
-2038698.118641301,-4484084.9300684435,4040969.9710068
-2034378.9076729633,-4485123.682111838,4041986.9638793245
-2037266.2384154093,-4487894.604893477,4037484.856809126
-2034794.115797711,-4484285.735907364,4042702.802826598
-2039432.323722728,-4485471.644565935,4039072.813236509
-2033788.6102302368,-4489278.619406847,4037698.0381513503
-2040157.1704041706,-4478602.475799338,4046274.2792197946
-2040352.7201237085,-4479082.710569859,4045648.2717247275
-2036292.4440068435,-4483923.465047888,4042352.5488071023
-2041600.5246555158,-4481217.594842767,4042673.541897646
-2034392.6471210574,-4479055.796351297,4048658.1322697946
-2034346.685163415,-4486676.348385844,4040291.061392776
-2043031.8199537718,-4487663.049761782,4034845.7900286186
-2038660.8285070627,-4485991.442056961,4038886.2610084205
-2035325.7593580303,-4488065.912630925,4038267.7595651937
-2032688.6578086815,-4483241.190570604,4044905.0484334584
-2035859.534039958,-4484548.617805346,4041880.2634137813
-2042230.5130508004,-4484633.430436471,4038592.9370366866
-2032138.0601220003,-4487815.607830367,4040138.270468676
-2042111.9808620894,-4480156.159118633,4043585.409969423
-2039725.6948463523,-4486476.083806581,4037817.3594156886
-2039348.4472306748,-4488990.9838507455,4035229.3881528885
-2035888.979195757,-4488804.796933847,4037169.847434893
-2032987.420543375,-4481520.143438032,4046649.951052753
-2033374.1386750664,-4489939.029646878,4037175.9446602594
-2032009.365462072,-4485505.410101976,4042750.077136574
-2039273.22799305,-4487102.761095864,4037352.6457005534
-2039709.3161828853,-4478981.977673951,4046081.2930895947
-2040618.0913811927,-4486879.545869858,4036924.0684086303
-2039464.0954014214,-4479300.427151151,4045853.8982211207
-2037801.173144478,-4486870.318533897,4038347.418108836
-2037131.6610292594,-4484110.98567092,4041725.8793551964
-2036139.551326726,-4488757.779323994,4037096.2519389363
-2039748.1058959095,-4488011.387392033,4036110.98282365
-2042303.7348514067,-4487769.8436651025,4035093.928012291
-2038198.798166569,-4482422.192439419,4043052.0069018463
-2032490.3799189797,-4485053.12497594,4043008.321085275
-2039618.3219745532,-4479788.877504689,4045239.4354279498
-2035629.0161817456,-4486589.155692398,4039745.64798909
-2043167.4987175697,-4482477.770330863,4040498.8858953705
-2036188.4006994409,-4482216.5909475535,4044284.4430481074
-2035440.6954039026,-4484742.420818059,4041876.2013729513
-2030142.1676986376,-4485632.494910209,4043541.7395213232
-2034964.3930339208,-4491426.0841520205,4034736.2762398496
-2038926.373782491,-4483045.748639346,4042000.730832465
-2037897.60623211,-4490108.344432675,4034722.582213789
-2033396.6195882738,-4482039.563405927,4045874.233058866
-2035219.0799415458,-4487145.66088273,4039336.8282831986
-2042780.4577139192,-4482227.162693983,4040969.3985920562
-2038614.012268741,-4484376.963916824,4040690.2100329273
-2038128.982415835,-4485416.295023271,4039787.2826241856
-2038357.9358277372,-4488758.728228584,4035983.0743317255
-2041434.819420281,-4480004.58164353,4044091.832628113
-2030621.505676092,-4484775.761367386,4044246.5507889823
-2037893.3952750282,-4485070.476339389,4040286.688001162
-2037750.6756717789,-4483200.202166591,4042419.470131894
-2029144.4537577303,-4486014.147835764,4043618.622186695
-2036462.8229864645,-4489474.688375388,4036142.3293401105
-2031936.31965827,-4482698.219798802,4045878.1518521486
-2038607.6557659912,-4481245.506146349,4044142.76308603
-2034198.7795695744,-4484660.311232979,4042587.673354659
-2035264.0051427202,-4485742.8912664885,4040861.668723525
-2038966.7819465264,-4488328.017394836,4036153.3888763087
-2029889.7486928466,-4486414.959905485,4042805.2686900375
-2032391.3988200328,-4481883.5880076,4046547.51188668
-2038803.50134222,-4480117.417306601,4045286.027779494
-2038928.5121277452,-4482462.773901232,4042641.8258053977
-2043580.5391282646,-4484622.032587507,4037927.1193890804
-2034738.2591097944,-4482171.271204758,4045059.222328142
-2038907.039755795,-4484259.616409504,4040672.7098013023
-2036973.6910156,-4491196.121656682,4033983.3515063906
-2040535.9369096532,-4483458.496543685,4040738.987242293
-2041652.6698286922,-4481833.44113878,4041969.192069917
-2042148.6311337554,-4488929.396171238,4033890.552588984
-2039608.0862918242,-4488441.090420631,4035706.6095763193
-2038208.283340051,-4488654.295372007,4036173.512624498
-2035924.6859660537,-4487538.814584474,4038549.7146603437
-2040215.9394213436,-4484373.733676053,4039890.5791443908
-2034114.1077120625,-4483614.739170671,4043781.8295262256
-2036176.9728545297,-4485517.9087031325,4040652.8776454967
-2037381.5747520148,-4490939.495631213,4034062.5382088013
-2034855.8495925055,-4482828.526478183,4044276.932956794
-2029289.7677013748,-4487575.147407311,4041825.298098291
-2036853.7867109333,-4482971.614347825,4043120.2088707415
-2033962.5060553,-4485435.146440973,4041851.8073377768
-2041286.0511951086,-4479360.063644078,4044875.5099153477
-2036316.2432213016,-4487152.497855815,4038779.991963066
-2038705.036410479,-4485755.136509761,4039124.7899358417
-2034603.4866806099,-4485825.730173495,4041100.720870374
-2034838.8492643046,-4485654.478804708,4041171.8285436262
-2028609.4322717183,-4487589.471201079,4042148.7229625206
-2038976.3581343517,-4481954.054938972,4043178.0784872053
-2039875.364189976,-4487383.670918998,4036740.3275057236
-2041742.8537169914,-4487999.685423061,4035121.9488761653
-2036668.7025008816,-4491510.152435166,4033789.0142995953
-2034464.48617072,-4487018.823952586,4039854.3358946186
-2034714.8228312728,-4481897.903274414,4045371.792020791
-2040693.5370879378,-4478856.477309005,4045726.3103285474
-2038029.467404504,-4484752.740756775,4040568.842570515
-2041323.9681224648,-4485049.949548674,4038588.7411906803
-2042303.604101679,-4485826.570237007,4037239.7729052026
-2033206.4859301434,-4488375.495892095,4038986.35390858
-2037895.4489125037,-4484507.7072608275,4040906.11442437
-2037271.507329432,-4490497.798546194,4034606.123526548
-2036346.7491873563,-4485779.6054784255,4040279.302194023
-2041685.18555934,-4479948.137581536,4044028.396145789
-2035393.4309679219,-4489098.194046166,4037093.9956196733
-2038864.202528243,-4489521.88908047,4034885.7497230093
-2029194.217807335,-4486182.330759322,4043408.473379322
-2033895.1786340582,-4481745.091711505,4045949.33371475
-2040112.9238483312,-4482800.732753539,4041675.9380687424
-2036984.5163585881,-4484012.7523308825,4041907.7957143704
-2029857.774837785,-4484265.7180423355,4045189.056937682
-2034906.9707770122,-4484196.900822312,4042744.256516553
-2035023.1756275974,-4481884.616509548,4045232.344596656
-2036865.6718522809,-4487440.0153259095,4038187.439332894
-2040708.7231059978,-4481197.566590816,4043142.8259771434
-2043405.0198199302,-4482970.067792736,4039836.9976218278
-2041898.4241559473,-4487318.279381568,4035796.452431085
-2034296.9019737567,-4488397.330938232,4038416.828781005
-2040366.6217594258,-4489207.677257735,4034478.610310824
-2035689.2761962824,-4488625.578195785,4037467.7952380185
-2031546.5758799196,-4483606.333612585,4045072.954391028
-2038095.2028856387,-4485032.190339917,4040227.789582407
-2037026.4347976986,-4478671.858965208,4047764.490933881
-2031541.4408881988,-4484686.222072749,4043886.248502006
-2037119.6134019273,-4485221.5954287285,4040507.6512233936
-2038740.9269773958,-4485589.634962316,4039289.360858737
-2036498.13242645,-4486738.159383148,4039146.1132329726
-2041598.9614788468,-4484403.2444064785,4039163.9640809563
-2037111.1106226055,-4479151.413958878,4047195.0388794057
-2039684.5588557671,-4484339.148278848,4040195.2270292467
-2034391.8011033253,-4487455.68976187,4039408.6719604274
-2041994.3576665593,-4488847.9918498965,4034058.104081069
-2035166.1624328056,-4482523.838472571,4044457.2857951475
-2033610.5009311475,-4488338.118228436,4038825.5707909423
-2039243.830916965,-4484270.632132338,4040491.7424797923
-2041113.7964387224,-4479691.327427782,4044597.439819424
-2040009.4557981433,-4478744.944009214,4046191.6183799696
-2037539.1984014425,-4486298.362651893,4039109.8362181424
-2039650.0254245307,-4486074.469263922,4038298.5323288054
-2042338.6585563272,-4487268.249722225,4035630.4349803836
-2028939.8892411217,-4485136.623872493,4044687.36236206
-2037848.6229183967,-4489146.095408338,4035810.584762263
-2034750.7168834356,-4484146.375930232,4042878.0416517183
-2037042.6331584442,-4483050.329760699,4042939.0040692803
-2031394.7802300672,-4485501.426592798,4043061.250822214
-2028560.3794605266,-4486688.2033528825,4043166.837909558
-2038623.0129225357,-4478416.070096915,4047247.16570816
-2037245.3799956692,-4489072.992103976,4036193.855659619
-2037804.5446992675,-4485388.3830154445,4039980.6364218243
-2037680.9729949913,-4485648.7664024765,4039755.3776261625
-2040030.73888033,-4483609.31038554,4040826.147383522
-2038220.992841072,-4491189.11714358,4033365.2446681275
-2041487.791490584,-4479292.635675958,4044848.5464998134
-2034910.8470836857,-4483677.171941331,4043314.86819396
-2039740.6697207266,-4489554.365164434,4034409.810695074
-2037775.4015298395,-4485778.526254089,4039564.9403359573
-2039137.5366122376,-4481607.046651313,4043479.4029971776
-2029094.6768091214,-4484523.790396747,4045285.1629447765
-2037151.0750023397,-4484975.106372018,4040763.666943498
-2036829.7921385895,-4478545.17676157,4048002.0049926806
-2042665.192090842,-4486947.677101475,4035820.3228475093
-2041011.5355557157,-4484207.864940276,4039674.2770738173
-2032731.0801927636,-4486640.2423440525,4041138.5151975644
-2035567.132395269,-4486172.079048163,4040236.6810281244
-2031760.9278799254,-4486127.774399442,4042188.1162625975
-2037319.0575099469,-4482428.719773827,4043485.230442997
-2040707.683552728,-4485184.460071606,4038749.727505232
-2037027.527277504,-4490300.582463796,4034946.501659258
-2041877.4649586214,-4480893.8133587465,4042891.0943400506
-2042259.6166177557,-4485980.883655884,4037091.55785543
-2036224.1976609642,-4488879.487312126,4036919.420326928
-2040073.296611359,-4482391.692123939,4042146.407324525
-2036026.8046445297,-4485671.852867939,4040558.288293956
-2037345.98601484,-4478990.124653578,4047254.9067726787
-2029462.5810154974,-4486727.7082532905,4042673.534385464
-2037589.9998103091,-4483234.2522864295,4042462.4097389504
-2037300.833425797,-4486563.846046878,4038936.3531054137
-2032054.1807756575,-4488524.723670233,4039397.6283110683
-2041035.5395312961,-4489896.865632811,4033380.5829852745
-2041247.3992027843,-4479932.133983794,4044265.519108594
-2034511.4728663953,-4481530.820648565,4045877.3057336076
-2036369.9077036693,-4485934.007139889,4040097.4216296244
-2037299.8710729436,-4482992.669670255,4042873.761629932
-2037974.2877146776,-4487521.283790327,4037542.0860061683
-2042091.2950385925,-4489249.502852228,4033565.5265058293
-2032504.7597171867,-4483235.421009402,4045003.19101618
-2033915.4294511275,-4484805.998867574,4042568.748703213
-2040545.9803096768,-4481270.182880328,4043144.4687763206
-2028787.5972438601,-4486086.621541171,4043716.617182462
-2037426.6134982242,-4483804.233807703,4041916.23365988
-2036296.3079749465,-4479649.556266991,4047054.6824328103
-2038040.9930721354,-4482680.14545996,4042846.9398115496
-2041330.3973277258,-4489873.6570834685,4033258.022789896
-2041878.691107644,-4483085.216718912,4040476.605523177
-2038157.0321003192,-4484272.118821317,4041034.760359735
-2030541.6660971271,-4487058.286412531,4041770.7570325104
-2037630.1712967348,-4484989.416396914,4040507.93384235
-2039909.5804352835,-4488291.553937501,4035720.441840601
-2033942.8450791263,-4490623.993654376,4036134.51033154
-2033071.8151427032,-4481857.957332375,4046236.186951429
-2037811.1882732909,-4489534.189140126,4035400.5225041243
-2031692.6841400522,-4488107.046140178,4040039.1883691824
-2036808.886236569,-4487023.766511132,4038675.3004236165
-2031709.786488469,-4482672.921166386,4046018.9944072207
-2039160.6659127623,-4486550.45866534,4038018.745790324
-2039957.7837928438,-4485072.303013877,4039249.7219167934
-2034886.1067636348,-4486612.87278266,4040091.2479865206
-2041834.9245779968,-4481753.399708644,4041965.901903321
-2037188.4578142895,-4482745.556351248,4043201.6882661907
-2041881.710666786,-4489037.401265766,4033905.3817998096
-2031233.2785164807,-4488209.884514302,4040155.1642047935
-2038873.6305169004,-4479494.862832069,4045935.6782924538
-2037144.3429536372,-4488480.108064701,4036899.4012058214
-2036748.8500559484,-4485098.464972327,4040829.0658618924
-2040916.2300783684,-4479154.731433135,4045286.7182109193
-2037222.182527297,-4486731.173744235,4038791.125146379
-2028892.7971030811,-4485347.594598753,4044478.4371461384
-2040794.1734866141,-4484646.632007574,4039299.525361477
-2035376.1519193868,-4484062.115666047,4042658.148124998
-2040278.7954901396,-4490268.953197892,4033349.442089771
-2040688.422468395,-4483841.578245023,4040240.238152535
-2033874.6110439096,-4487277.101960937,4039864.4105417905
-2035156.4037047983,-4482951.613087686,4043991.1790800453
-2036141.6628707056,-4479269.450072829,4047549.8416315573
-2036172.0600112106,-4482504.8389036795,4043975.270382526
-2042173.910036442,-4483558.231513746,4039807.001555649
-2034933.9314633217,-4488022.988617265,4038511.282247755
-2040672.1694414434,-4483076.462706148,4041091.6699554725
-2036678.3733439576,-4486931.396270403,4038842.6121308026
-2037211.3851235353,-4489782.299426582,4035427.149593405
-2028695.4940395388,-4485039.190733054,4044916.4431693116
-2035224.9989814297,-4486211.338309844,4040364.5850272593
-2040407.8835362492,-4480159.320118396,4044436.3370778593
-2039212.6882723395,-4481753.782321107,4043280.202571898
-2041484.9713433594,-4489583.924920109,4033500.667030976
-2039597.4851863706,-4483352.982871571,4041325.863453524
-2041043.337379638,-4482405.698540647,4041644.5290547386
-2029154.6087476504,-4488102.053140603,4041311.534629927
-2035604.6245912893,-4481489.707640454,4045376.3392392355
-2037405.492575202,-4483212.884486587,4042578.320749171
-2039191.8912546516,-4487727.760978619,4036703.3786281
-2029499.1711339268,-4487668.008621021,4041618.441928771
-2035634.2025077292,-4482407.779169494,4044351.0839916314
-2029492.8562800516,-4484187.305871955,4045457.2614544504
-2040538.150875489,-4490142.190381642,4033359.2930650916
-2036072.2786693166,-4485357.35508129,4040882.308643029
-2036960.721265809,-4485685.397329914,4040075.7676986116
-2041152.8377771883,-4479236.093038231,4045078.64651773
-2038958.6827530696,-4482230.06584104,4042882.995746672
-2039620.9395112738,-4490574.487685697,4033342.0574504156
-2032383.4504333637,-4486944.350952297,4040976.8021458085
-2033329.6734473777,-4485338.401596097,4042274.7048279173
-2034928.4417430146,-4485081.540592087,4041758.6329928776
-2033728.6947569095,-4484927.944812076,4042527.6835911362
-2040240.594392168,-4489374.0602187,4034358.0156398984
-2034386.6587669887,-4490289.15309387,4036282.365918008
-2031814.7420185765,-4485501.490500764,4042851.5599536123
-2035967.3458358964,-4491819.946738582,4033798.0498148687
-2037100.775871152,-4483734.315271908,4042156.4034475638
-2036645.7334483364,-4482527.684034389,4043713.179294781
-2038285.4434863923,-4485906.660391456,4039167.9803162944
-2042931.9674496432,-4487820.757525199,4034721.772609873
-2030270.1182870269,-4487301.864558315,4041637.6444067825
-2037936.5421184658,-4485858.621393475,4039395.8415384027
-2036904.4770130562,-4481675.012850553,4044522.430164802
-2037083.8395985924,-4481330.890902508,4044811.439629666
-2030620.2220476652,-4482481.547908353,4046772.8450534754
-2041996.33477703,-4483975.972851305,4039435.5998062724
-2034961.4957035503,-4484114.327920423,4042807.9700669595
-2038720.6872884491,-4480907.137722479,4044458.5694721686
-2036204.3475913112,-4482992.409424654,4043422.2291747853
-2034694.0428729025,-4487523.139417823,4039183.0231378153
-2028540.8299287704,-4485901.340332294,4044043.744926224
-2035441.0844078227,-4478700.803054101,4048524.7838034946
-2038650.2408896063,-4489174.606937974,4035376.919048787
-2039075.0644862796,-4484246.7942403,4040602.6230917033
-2039357.020874549,-4483130.116600016,4041691.9682215913
-2030783.8841327005,-4488168.128571679,4040425.6323149037
-2037970.2619171129,-4484909.3491080515,4040425.8383558495
-2042689.5234533658,-4488747.623474931,4033819.442489125
-2039222.2762464157,-4483731.061364465,4041097.29279197
-2038247.5808576862,-4478777.817951375,4047037.3614036413
-2040101.8042771453,-4485408.255207865,4038806.8972048615
-2042490.560244618,-4488374.998272208,4034331.341158926
-2034405.6522683948,-4485320.301578196,4041756.8663434666
-2042043.8561662422,-4479965.851258217,4043829.0155647052
-2036898.5065927482,-4482437.6493019415,4043685.848496256
-2039462.8452084614,-4485958.921764366,4038519.928555875
-2041295.2591859114,-4479640.6706438875,4044562.203308927
-2036088.6223656777,-4484638.909252403,4041666.123028859
-2033988.9913760114,-4479687.12859341,4048165.7348003783
-2036223.5437171694,-4481554.167701881,4044995.991124363
-2041973.4576551386,-4488326.245202503,4034645.2179469545
-2040080.240714662,-4483875.031963425,4040508.4364998457
